"sector27","year","hours","informal_emp_per","edu_yrs","LSH_VA","VA_per_worker","raw_APG","hours_adj","LSH_adj","Hcap_adj","correct_APG"
"elec_equip_manuf",2021,1614.34961569181,17.5338516235352,11.6066980361938,0.445141468921434,377084.193478463,4.31333669530666,1.39054530634915,1.26302228553186,1.56602475655489,1.56826185688121
"elec_equip_manuf",2022,1614.34961569181,16.007194519043,11.7110662460327,0.487469169873326,351284.1615891,3.91176623878449,1.39054530634915,1.15834652720463,1.57527731339174,1.54167287465132
"elec_gas_water_supp",1999,2384.11578187597,14.2857141494751,8.17109203338623,0.277082585064671,837455.730065788,18.8826846116049,1.999942803915,2.02148580637805,1.48622268529709,3.14261791227632
"elec_gas_water_supp",2000,2384.11578187597,14.1824775695801,8.48366756439209,0.291357421786453,837620.811159213,19.0957391037093,1.999942803915,1.90568902108917,1.50374249493452,3.33191099926333
"elec_gas_water_supp",2001,2384.11578187597,14.0792409896851,8.79624309539795,0.292427946476077,829109.406934833,18.0926499034433,1.999942803915,1.8892053993537,1.52146883064155,3.14733061498193
"elec_gas_water_supp",2002,2384.11578187597,13.97600440979,9.10881862640381,0.268346363117608,843813.482564904,20.0083636709356,1.999942803915,2.04338853544176,1.53940412697757,3.18046336974923
"elec_gas_water_supp",2003,2384.11578187597,13.872767829895,9.42139415740967,0.275384590424111,857433.240151856,18.9240467138244,1.999942803915,2.00216073785909,1.55755084720095,3.03427725683204
"elec_gas_water_supp",2004,2384.11578187597,13.76953125,9.73396968841553,0.288751362822154,898774.183309866,20.1003731703604,1.999942803915,1.88865098340915,1.57591148360728,3.37678193256526
"elec_gas_water_supp",2005,2378.1463598841,14.8075408935547,9.46683822359358,0.284047401648296,927502.263380182,19.5507511402382,2.0024089041413,1.93335066215651,1.53225673394693,3.29585813355401
"elec_gas_water_supp",2006,2372.17693789224,15.8455505371094,9.19970675877163,0.295693551209658,972163.867799037,19.4932022375383,2.00489355133307,1.86144895017828,1.48981127629805,3.50598038638276
"elec_gas_water_supp",2007,2366.20751590037,16.8835601806641,8.93257529394968,0.310259557616846,1021760.54318145,19.0216339880295,2.00739695551117,1.77485715453838,1.448541611736,3.68570166244732
"elec_gas_water_supp",2008,2360.23809390851,17.9215698242187,8.66544382912772,0.393185993932065,1038749.53713003,18.9960881650759,2.00991932987945,1.39617809438765,1.4084151692989,4.80633497987062
"elec_gas_water_supp",2009,2354.26867191664,18.9595794677734,8.39831236430577,0.341470555259574,1066275.77087867,19.2847049833657,2.01246089088526,1.60448302096461,1.36940028028189,4.36134067796358
"elec_gas_water_supp",2010,2348.29924992478,19.9975891113281,8.13118089948382,0.375615147190654,1106182.99265174,18.0335481501715,2.01502185828138,1.46422737188628,1.33146615324343,4.59052936793013
"elec_gas_water_supp",2011,2342.32982793291,21.0355987548828,7.86404943466187,0.357618388905914,1162485.62209818,17.4731418186954,2.01760245518931,1.54089395080415,1.29458284970406,4.34143001609943
"elec_gas_water_supp",2012,2342.32982793291,21.3358840942383,8.10582065582276,0.333429195150659,1143117.45815351,16.5880085908482,2.01760245518931,1.64222323116208,1.30406395927594,3.83908360574006
"elec_gas_water_supp",2013,2342.32982793291,21.6361694335937,8.34759187698365,0.371150959861565,1135581.2602979,15.2910167986213,2.01760245518931,1.47629896269297,1.31361450545338,3.90803565766942
"elec_gas_water_supp",2014,2342.32982793291,21.9364547729492,8.58936309814453,0.383898998805524,1160389.24859402,15.3451477776442,2.01760245518931,1.43899623576666,1.32323499676782,3.99428308360711
"elec_gas_water_supp",2015,2342.32982793291,22.2367401123047,8.83113431930542,0.346725778598892,1156972.05541459,14.9016980526696,2.01760245518931,1.60350864278018,1.33292594547501,3.45559498300294
"elec_gas_water_supp",2016,2342.32982793291,22.5370254516602,9.07290554046631,0.357386640583342,1210374.94074767,14.3145248110797,2.01760245518931,1.55398361340824,1.3426878675823,3.40032037928488
"elec_gas_water_supp",2017,2342.32982793291,22.8373107910156,9.3146767616272,0.341783820999004,1272781.08086482,13.850993390375,2.01760245518931,1.64483631521331,1.3525212828761,3.08587642526751
"elec_gas_water_supp",2018,2342.32982793291,23.1375961303711,9.55644798278809,0.369995189323109,1430295.72948913,15.4375835657537,2.01760245518931,1.51935758341657,1.36242671494958,3.69632862116442
"elec_gas_water_supp",2019,2342.32982793291,22.8145542144776,9.5620334148407,0.346086839279952,1272466.01066347,14.6683797632768,2.01760245518931,1.62038258404505,1.36103247840378,3.29655625991987
"elec_gas_water_supp",2020,2342.32982793291,22.491512298584,9.56761884689331,0.362121098384159,1130060.23352902,13.5304387194734,2.01760245518931,1.54422474146091,1.35963966864705,3.19405174437721
"elec_gas_water_supp",2021,2342.32982793291,22.1684703826905,9.57320427894593,0.337609815486436,1259878.74338125,14.4113206266588,2.01760245518931,1.66530583434636,1.35824828421929,3.15787557513438
"elec_gas_water_supp",2022,2342.32982793291,21.8454284667969,9.57878971099854,0.347418737307542,1441174.34619649,16.0483670147589,2.01760245518931,1.62529581570106,1.35685832366189,3.60685206109547
"fin_banking_services",1999,2440.16161583097,23.6200256347656,12.1530818939209,0.319133525450456,966273.182978925,21.787219440733,2.04695749303363,1.75512275657083,1.96398796246429,3.08778223728278
"fin_banking_services",2000,2440.16161583097,25.8411277770996,12.3241230010986,0.379691524849786,896680.240921862,20.4421520000181,2.04695749303363,1.46233614282266,1.96754953569149,3.47092236496693
"fin_banking_services",2001,2440.16161583097,28.0622299194336,12.4951641082764,0.335904133080748,905800.194327722,19.7661800256604,2.04695749303363,1.64468489963984,1.97111756761605,2.97864460401667
"fin_banking_services",2002,2440.16161583097,30.2833320617675,12.6662052154541,0.315942158163416,941571.195947973,22.3263781627899,2.04695749303363,1.73555781573915,1.9746920699504,3.1825188488869
